,cluster,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,age,gender,race1,race2,race3,race4,race5,race6,race7,race8
1275,3.0,29.0,2.3,-0.93,-1.18,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1276,2.0,27.0,3.0,-0.64,-1.33,1.0,2.0,-54.0,1,0,1,0,0,0,0,0,0
1277,3.0,42.0,3.1,-0.24,-0.83,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1278,3.0,32.0,3.2,0.01,-0.09,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1279,3.0,22.0,2.6,-1.41,-1.66,1.0,1.0,-60.0,0,0,0,0,0,0,1,0,0
1280,4.0,36.0,2.5,0.43,0.38,2.0,5.0,-60.0,0,0,0,0,0,0,0,1,0
1281,3.0,40.0,2.9,0.47,0.24,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1282,3.0,32.0,2.1,-0.55,-1.0,1.0,4.0,-31.0,0,0,0,0,0,0,0,1,0
1283,1.0,45.0,3.2,0.19,0.34,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1284,3.0,33.0,3.5,0.3,0.39,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1285,1.0,46.0,3.8,0.03,-0.7,1.0,2.0,-52.0,0,0,0,0,0,0,0,1,0
1286,2.0,35.0,2.8,-0.03,-0.07,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1287,3.0,32.0,3.1,-1.45,-0.55,1.0,3.0,-65.0,0,0,0,0,0,0,0,1,0
1288,1.0,40.0,3.5,1.45,1.49,1.0,2.0,-57.0,0,0,0,0,0,0,1,0,0
1289,4.0,26.3,3.4,-1.73,-2.0,1.0,2.0,-54.0,1,0,0,0,0,0,0,1,0
1290,5.0,41.0,3.1,0.02,-0.28,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1291,1.0,39.0,3.8,-0.68,-0.68,1.0,4.0,-62.0,0,0,1,0,0,0,0,0,0
1292,1.0,30.0,2.7,-1.56,-1.61,1.0,3.0,-61.0,0,0,0,0,1,0,0,0,0
1293,3.0,32.0,3.5,-0.56,-0.3,1.0,3.0,-45.0,1,0,0,0,0,0,0,1,0
1294,1.0,40.0,3.6,-0.03,0.55,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1295,5.0,47.0,2.8,-1.13,-1.52,1.0,3.0,-66.0,0,0,0,0,0,1,0,0,0
1296,4.0,36.0,2.9,-1.14,-0.95,1.0,2.0,-62.0,1,0,0,0,0,0,0,1,0
1297,3.0,31.0,3.6,-1.64,-1.74,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1298,3.0,29.0,2.5,-2.22,-1.89,1.0,3.0,-51.0,0,0,0,1,0,0,0,0,0
1299,1.0,38.0,3.1,1.31,1.09,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
1300,4.0,32.0,2.4,-1.15,-1.06,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
1301,5.0,42.0,3.5,0.22,-0.16,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1302,4.0,37.0,3.2,-0.1,-0.43,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
1303,3.0,35.0,2.7,-0.32,0.28,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1304,1.0,37.0,3.5,-0.02,-1.21,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1305,3.0,30.0,3.3,-1.37,-1.65,1.0,2.0,-61.0,1,0,0,0,1,0,0,0,0
1306,3.0,34.0,3.0,-0.41,-1.13,1.0,3.0,-60.0,1,0,0,0,0,0,0,1,0
1307,4.0,31.0,2.8,-1.61,-1.13,1.0,3.0,-47.0,1,0,0,0,0,0,1,0,0
1308,3.0,27.5,3.1,-0.52,-0.05,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1309,4.0,38.0,3.0,1.1,0.98,2.0,4.0,-58.0,1,0,0,0,0,0,0,1,0
1310,2.0,29.0,2.4,-0.2,-0.57,1.0,2.0,-56.0,0,0,0,0,0,1,0,0,0
1311,5.0,36.0,3.1,0.64,0.75,1.0,4.0,-59.0,0,0,0,0,0,0,0,0,1
1312,3.0,41.0,3.5,-1.29,-1.88,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1313,3.0,39.0,2.9,-1.03,-1.73,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1314,2.0,34.0,3.0,1.54,1.63,1.0,5.0,-60.0,0,0,0,0,0,0,0,1,0
1315,5.0,37.0,3.1,-1.44,-1.81,1.0,4.0,-51.0,0,0,0,0,0,0,0,1,0
1316,6.0,25.0,3.5,0.0,-0.5,1.0,2.0,-53.0,1,0,0,0,1,0,0,0,0
1317,3.0,34.0,2.9,-0.74,-0.67,1.0,3.0,-45.0,0,0,0,0,0,0,0,1,0
1318,3.0,22.0,3.8,-1.21,-0.13,2.0,2.0,-53.0,1,0,0,0,0,0,0,1,0
1319,4.0,48.0,3.9,1.92,1.31,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1320,3.0,40.0,3.5,0.2,0.34,1.0,2.0,-62.0,0,0,0,0,0,0,0,1,0
1321,4.0,29.0,3.7,-0.85,-1.23,1.0,2.0,-66.0,0,0,0,1,0,0,0,0,0
1322,3.0,32.0,3.3,-1.19,-2.68,1.0,2.0,-63.0,1,0,0,1,0,0,0,0,0
1323,2.0,31.0,2.7,-0.56,-1.17,1.0,5.0,-56.0,0,0,0,0,0,0,0,1,0
1324,1.0,36.0,3.1,-0.46,-1.01,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1325,3.0,34.5,3.2,-0.24,-0.6,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1326,1.0,31.0,2.7,0.19,0.14,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
1327,2.0,38.0,2.7,0.0,-0.46,1.0,3.0,-57.0,0,0,0,0,0,0,0,1,0
1328,4.0,39.0,3.8,0.4,0.22,1.0,4.0,-63.0,1,0,0,0,0,0,0,1,0
1329,2.0,28.0,3.6,-1.01,-1.15,1.0,2.0,-62.0,0,0,0,0,0,0,0,1,0
1330,1.0,32.0,2.8,-0.38,-0.3,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1331,4.0,38.5,3.1,0.31,0.34,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1332,4.0,26.5,3.0,0.09,-0.76,1.0,3.0,-60.0,1,0,0,1,0,0,0,0,0
1333,2.0,27.0,3.6,-0.27,-0.33,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1334,1.0,39.0,3.6,1.23,1.57,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1335,1.0,21.0,2.7,-1.22,-2.11,1.0,3.0,-63.0,1,0,0,1,0,0,0,0,0
1336,3.0,40.0,3.2,-0.59,-1.68,1.0,3.0,-66.0,0,0,1,0,0,0,0,0,0
1337,5.0,45.0,3.6,0.71,0.85,1.0,4.0,-65.0,1,0,0,0,0,0,0,1,0
1338,2.0,25.0,3.0,-1.48,-1.84,1.0,1.0,-23.0,0,0,0,0,0,0,0,1,0
1339,2.0,26.5,3.4,-1.44,-0.44,1.0,2.0,-61.0,1,0,0,0,0,0,0,1,0
1340,3.0,37.0,3.5,0.14,0.15,2.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
1341,3.0,33.0,2.6,-0.36,-1.22,1.0,5.0,-56.0,0,0,0,0,0,0,0,1,0
1342,3.0,37.0,3.6,1.27,1.29,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1343,3.0,30.0,2.9,-0.2,-1.41,1.0,2.0,-61.0,1,0,1,0,0,0,0,0,0
1344,4.0,37.0,3.4,-1.21,-0.19,1.0,4.0,-64.0,0,0,0,0,0,0,0,1,0
1345,5.0,36.0,3.5,-0.67,-1.1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1346,3.0,34.0,3.4,0.86,0.98,1.0,4.0,-63.0,0,0,0,0,0,0,0,1,0
1347,5.0,44.0,2.8,-0.21,-0.68,1.0,4.0,-57.0,0,0,0,0,0,1,0,0,0
1348,1.0,37.0,3.4,-0.07,0.04,1.0,5.0,-62.0,1,0,0,0,0,0,0,1,0
1349,1.0,45.0,3.9,0.2,0.49,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1350,3.0,36.0,3.7,0.26,-0.66,1.0,4.0,-67.0,1,0,0,0,0,0,1,0,0
1351,3.0,37.0,2.9,-0.64,-1.04,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
1352,3.0,43.0,3.1,-0.05,-0.07,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1353,4.0,41.0,3.6,0.72,1.09,1.0,4.0,-63.0,1,0,0,0,0,0,0,1,0
1354,3.0,31.0,2.8,-0.98,-1.17,2.0,3.0,-57.0,1,0,0,0,0,0,0,1,0
1355,1.0,34.0,3.1,-0.17,-0.4,1.0,4.0,-48.0,1,0,0,0,0,0,0,1,0
1356,4.0,28.0,3.7,-1.55,-1.61,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
1357,3.0,27.3,3.0,0.37,-1.36,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1358,6.0,21.0,2.6,0.02,-1.77,1.0,1.0,-58.0,1,0,0,1,0,0,0,0,0
1359,3.0,29.0,3.5,-1.36,-1.26,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1360,3.0,38.0,3.2,-0.36,0.01,2.0,4.0,-45.0,0,0,0,0,0,0,0,1,0
1361,3.0,34.0,3.5,-0.32,0.58,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1362,4.0,31.0,2.8,-0.1,-0.25,1.0,3.0,-54.0,1,0,1,0,0,0,0,0,0
1363,1.0,40.0,2.9,0.04,0.02,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
1364,6.0,25.0,2.0,-0.77,-1.33,1.0,2.0,-52.0,0,1,0,0,0,0,0,0,0
1365,4.0,39.0,2.9,-0.17,-0.37,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1366,1.0,26.0,2.0,-2.12,-2.32,1.0,3.0,-60.0,0,0,0,0,0,0,1,0,0
1367,2.0,31.0,3.6,-0.8,-0.63,1.0,4.0,-46.0,1,0,0,0,0,0,0,1,0
1368,2.0,28.0,3.3,-1.02,-0.91,1.0,2.0,-66.0,1,0,0,0,0,0,0,1,0
1369,1.0,41.0,3.6,1.45,1.66,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
1370,3.0,25.0,2.4,-0.33,-0.34,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
1371,3.0,31.0,3.4,1.01,1.68,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
1372,3.0,30.0,3.3,-1.06,-1.03,2.0,3.0,-40.0,0,0,0,0,0,0,0,1,0
1373,4.0,35.3,2.7,-0.29,-0.85,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1374,2.0,37.0,2.7,0.77,0.27,1.0,2.0,-56.0,1,0,0,0,0,0,0,1,0
1375,6.0,15.0,2.1,-1.22,-0.91,1.0,4.0,-52.0,1,0,0,1,0,0,0,0,0
1376,4.0,35.0,3.4,1.15,1.53,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
1377,2.0,25.0,2.6,-1.11,-1.55,1.0,5.0,-65.0,1,0,0,0,0,0,0,1,0
1378,4.0,45.0,3.5,0.34,0.05,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1379,2.0,34.0,3.4,0.13,-0.68,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
1380,3.0,35.0,2.8,-1.16,-1.08,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1381,1.0,39.0,3.0,-0.56,-1.38,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1382,3.0,31.0,3.3,-0.24,-0.21,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1383,1.0,29.0,3.0,-1.71,-1.32,1.0,2.0,-67.0,1,0,0,1,0,0,0,0,0
1384,1.0,35.0,3.1,1.74,0.43,2.0,4.0,-66.0,1,0,0,0,0,0,0,1,0
1385,2.0,33.0,2.5,-1.26,-1.36,1.0,4.0,-67.0,1,0,0,0,0,0,0,1,0
1386,3.0,44.0,3.2,0.1,-0.1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1387,3.0,30.0,2.4,0.03,-0.74,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
1388,1.0,25.0,3.6,-0.64,-0.4,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
1389,5.0,41.0,3.6,-1.71,-0.98,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1390,1.0,22.7,2.5,-1.34,-1.56,1.0,3.0,-57.0,0,1,0,0,0,0,0,0,0
1391,3.0,35.0,3.4,0.33,0.43,1.0,4.0,-63.0,0,0,0,0,0,0,0,1,0
1392,3.0,20.0,3.2,-2.1,-1.48,1.0,2.0,-58.0,1,0,0,1,0,0,0,0,0
1393,3.0,37.0,3.6,0.58,0.25,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1394,4.0,37.0,2.8,0.16,-0.57,2.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
1395,1.0,36.0,3.3,-1.42,-1.34,1.0,3.0,-67.0,1,0,0,0,0,0,0,1,0
1396,3.0,34.0,3.7,-0.23,-0.2,1.0,2.0,-62.0,1,0,0,0,0,0,0,1,0
1397,3.0,24.0,3.2,-1.78,-0.92,2.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
1398,3.0,38.0,2.6,-1.47,-1.19,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
1399,4.0,41.0,3.5,-0.32,-0.39,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1400,5.0,38.0,3.1,-0.98,-0.57,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1401,1.0,40.0,3.8,-0.05,0.41,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1402,3.0,36.0,2.5,-1.65,-2.22,1.0,3.0,-63.0,0,0,0,0,0,0,0,1,0
1403,3.0,29.0,3.6,-0.1,-0.17,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1404,1.0,40.0,3.0,-1.1,-0.91,1.0,3.0,-51.0,0,0,0,0,0,0,0,1,0
1405,3.0,24.5,3.8,0.5,-0.11,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1406,3.0,39.0,2.7,0.15,-1.28,1.0,4.0,-59.0,1,0,0,0,0,0,0,1,0
1407,1.0,34.0,3.3,0.97,0.4,1.0,3.0,-62.0,0,0,1,0,0,0,0,0,0
1408,5.0,37.0,2.7,-1.16,-1.58,1.0,5.0,-55.0,1,0,0,0,0,0,0,1,0
1409,4.0,35.0,3.0,-1.0,-1.44,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1410,4.0,31.0,2.9,-1.38,-1.16,1.0,4.0,-67.0,0,0,0,0,0,0,1,0,0
1411,4.0,20.0,3.0,-3.3,-3.16,1.0,2.0,-47.0,1,0,0,0,0,0,0,1,0
1412,3.0,30.0,3.5,-0.88,-2.08,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1413,3.0,36.0,3.0,-1.4,-1.34,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1414,5.0,45.0,3.6,0.57,0.6,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
1415,1.0,27.0,2.9,-0.72,-0.27,1.0,2.0,-60.0,0,0,1,0,0,0,0,0,0
1416,3.0,35.5,3.4,-0.19,-0.44,1.0,4.0,-50.0,1,0,0,0,0,0,0,1,0
1417,4.0,41.0,2.9,1.16,1.41,1.0,4.0,-61.0,0,0,1,0,0,0,0,0,0
1418,1.0,36.0,3.5,1.07,1.1,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
1419,3.0,33.5,2.6,-1.03,-1.53,1.0,4.0,-60.0,0,0,1,0,0,0,0,0,0
1420,1.0,32.5,3.3,-1.98,-1.61,1.0,3.0,-57.0,0,0,0,1,0,0,0,0,0
1421,3.0,35.0,3.2,0.02,-0.84,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1422,3.0,46.0,3.2,1.12,1.57,1.0,4.0,-49.0,0,0,0,0,0,0,0,1,0
1423,3.0,38.0,3.4,-0.34,-0.55,1.0,2.0,-56.0,1,0,0,0,0,0,0,1,0
1424,3.0,34.0,3.7,-0.07,-0.27,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1425,1.0,28.0,3.2,-1.61,-1.57,1.0,4.0,-60.0,1,0,0,1,0,0,0,0,0
1426,1.0,34.0,3.6,0.25,0.34,2.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1427,1.0,24.0,2.8,-1.84,-2.22,1.0,4.0,-56.0,0,0,0,1,0,0,0,0,0
1428,3.0,34.0,3.1,-0.65,-1.85,2.0,2.0,-63.0,0,0,0,0,1,0,0,0,0
1429,6.0,20.0,3.1,-0.77,-0.68,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
1430,3.0,42.0,3.4,1.64,1.63,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
1431,4.0,31.0,3.0,-0.03,-0.15,1.0,3.0,-60.0,0,0,1,0,0,0,0,0,0
1432,1.0,37.0,3.6,-2.79,-1.06,1.0,5.0,-60.0,1,0,0,0,0,0,0,1,0
1433,3.0,34.0,3.9,-0.18,-0.18,1.0,4.0,-62.0,1,0,1,0,0,0,0,0,0
1434,3.0,36.0,2.9,0.8,1.21,2.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
1435,1.0,41.0,3.1,0.86,0.73,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1436,3.0,35.0,3.2,-0.46,-0.71,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1437,3.0,37.0,3.7,-0.87,-1.16,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1438,4.0,44.0,3.5,-0.52,-0.16,1.0,3.0,-47.0,1,0,0,0,0,0,0,1,0
1439,4.0,36.0,2.9,-0.81,-1.21,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1440,1.0,24.0,2.5,-2.41,-1.99,1.0,3.0,-56.0,0,1,0,0,0,0,0,0,0
1441,3.0,31.0,3.2,0.41,0.47,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1442,1.0,46.0,2.7,0.19,0.72,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1443,3.0,33.0,2.2,-0.33,-0.12,1.0,3.0,-45.0,1,0,0,0,0,0,0,1,0
1444,5.0,43.0,3.5,1.77,1.62,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1445,2.0,29.0,2.3,-1.16,-1.34,1.0,4.0,-59.0,0,0,1,0,0,0,0,0,0
1446,4.0,26.0,3.3,-0.68,-1.01,2.0,3.0,-58.0,0,0,1,0,0,0,0,0,0
1447,1.0,39.0,3.8,0.14,0.94,1.0,5.0,-58.0,0,0,0,0,0,0,0,1,0
1448,3.0,39.0,2.8,1.42,1.3,1.0,5.0,-57.0,1,0,0,0,0,0,0,1,0
1449,3.0,37.0,2.9,0.26,-0.06,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1450,3.0,41.0,3.2,-0.13,-0.42,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1451,1.0,33.0,2.7,0.47,0.1,1.0,3.0,-53.0,1,0,0,1,0,0,0,0,0
1452,3.0,27.0,2.7,-0.73,-0.56,2.0,4.0,-57.0,1,0,0,0,0,0,0,1,0
1453,1.0,33.0,3.8,-0.93,-1.05,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1454,6.0,34.0,2.9,-1.65,-1.73,1.0,4.0,-60.0,0,0,0,0,1,0,0,0,0
1455,1.0,34.0,2.7,-0.65,-0.82,2.0,4.0,-57.0,0,0,0,1,0,0,0,0,0
1456,3.0,31.0,3.0,-0.39,-1.34,1.0,3.0,-51.0,1,0,0,0,0,0,0,1,0
1457,3.0,36.0,2.5,0.41,0.32,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
1458,3.0,35.0,3.4,0.51,-0.13,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1459,2.0,22.5,1.9,-0.79,-1.38,1.0,3.0,-59.0,0,0,0,1,0,0,0,0,0
1460,1.0,22.0,2.7,-1.42,-1.3,2.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
1461,3.0,40.0,2.9,0.36,-0.18,2.0,3.0,-44.0,0,0,0,0,0,0,0,1,0
1462,3.0,39.0,2.7,-0.38,-0.63,1.0,4.0,-62.0,0,0,0,0,0,1,0,0,0
1463,2.0,29.5,3.0,-0.6,-0.94,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1464,4.0,42.0,3.7,0.07,-0.09,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1465,1.0,37.0,2.8,0.3,0.42,2.0,3.0,-56.0,1,0,0,0,0,0,0,1,0
1466,3.0,42.0,3.3,-0.79,-1.43,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1467,1.0,39.0,3.4,-0.02,0.19,1.0,4.0,-66.0,1,0,0,0,0,0,0,1,0
1468,1.0,30.5,3.8,0.97,0.68,1.0,3.0,-52.0,1,0,0,0,0,0,0,1,0
1469,4.0,32.0,3.5,0.37,0.49,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1470,6.0,29.0,2.3,-0.97,0.12,1.0,4.0,-61.0,1,0,0,1,0,0,0,0,0
1471,1.0,38.0,3.4,-0.23,-0.32,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1472,3.0,30.5,2.5,-1.48,-0.33,1.0,4.0,-48.0,0,0,0,0,0,0,0,0,1
1473,3.0,41.0,1.9,-1.79,-1.28,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1474,4.0,38.0,2.8,-0.64,-0.96,1.0,2.0,-48.0,1,0,1,0,0,0,0,0,0
1475,1.0,23.0,2.4,-1.75,-1.71,1.0,1.0,-50.0,0,0,0,0,0,0,1,0,0
1476,3.0,36.0,3.5,-0.16,-0.46,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
1477,1.0,41.0,3.3,1.32,1.07,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1478,3.0,35.0,3.0,0.26,0.71,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1479,3.0,34.0,2.5,0.89,-0.22,1.0,2.0,-58.0,0,0,0,0,0,0,0,1,0
1480,1.0,41.0,3.4,-0.71,-0.7,1.0,4.0,-63.0,0,0,0,0,0,0,0,1,0
1481,4.0,48.0,3.7,0.2,-0.09,1.0,4.0,-62.0,1,0,1,0,0,0,0,0,0
1482,3.0,33.0,3.2,-0.82,-1.13,1.0,3.0,-59.0,0,0,1,0,0,0,0,0,0
1483,1.0,32.0,2.6,-2.04,-2.64,1.0,5.0,-68.0,0,0,0,0,0,1,0,0,0
1484,3.0,24.0,2.3,-1.28,-2.47,2.0,4.0,-67.0,1,0,0,0,0,0,1,0,0
1485,1.0,41.0,3.2,-0.17,0.38,1.0,5.0,-67.0,0,0,0,0,0,0,0,1,0
1486,3.0,37.0,3.3,-1.1,-0.01,1.0,5.0,-59.0,1,0,0,0,0,0,0,1,0
1487,2.0,34.0,2.9,0.39,0.34,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
1488,1.0,31.0,2.8,-0.78,-1.23,1.0,2.0,-61.0,0,0,0,1,0,0,0,0,0
1489,6.0,27.0,3.3,-0.51,-1.17,1.0,2.0,-56.0,1,0,0,0,1,0,0,0,0
1490,4.0,38.0,3.4,0.13,-0.03,1.0,4.0,-62.0,1,0,0,0,1,0,0,0,0
1491,4.0,42.0,2.5,-1.22,-0.8,1.0,2.0,-59.0,1,0,0,0,0,0,0,1,0
1492,3.0,31.0,2.7,0.07,0.23,1.0,3.0,-62.0,0,0,0,0,1,0,0,0,0
1493,4.0,34.0,2.9,0.05,-0.42,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1494,3.0,32.0,3.2,0.36,0.73,2.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1495,3.0,39.0,2.8,-0.14,-0.27,1.0,2.0,-55.0,1,0,0,0,0,0,0,1,0
1496,1.0,39.0,2.9,0.2,-0.17,1.0,4.0,-59.0,0,0,1,0,0,0,0,0,0
1497,3.0,39.0,2.9,0.49,0.44,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1498,3.0,33.0,3.5,-0.44,-0.92,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1499,2.0,44.0,2.6,-0.05,-1.01,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
1500,2.0,34.0,3.3,-1.07,-0.3,1.0,5.0,-63.0,1,0,0,0,0,0,0,1,0
1501,6.0,20.3,2.4,-0.25,-0.12,1.0,3.0,-60.0,0,0,0,1,0,0,0,0,0
1502,3.0,23.0,2.8,-1.77,-2.05,1.0,2.0,-65.0,1,0,0,0,0,0,1,0,0
1503,3.0,34.5,3.1,-0.95,-0.4,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
1504,3.0,44.0,3.3,2.04,1.45,1.0,3.0,-54.0,1,0,0,0,0,0,0,1,0
1505,3.0,22.5,2.2,-0.91,-1.31,1.0,2.0,-57.0,0,1,0,0,0,0,0,0,0
1506,1.0,42.0,3.6,1.3,0.87,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1507,4.0,40.0,3.3,-0.85,-1.06,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1508,1.0,28.0,3.2,-0.41,-0.28,1.0,2.0,-60.0,0,0,0,1,0,0,0,0,0
1509,5.0,46.0,3.2,-0.35,-0.35,1.0,3.0,-53.0,0,0,0,0,0,0,0,1,0
1510,5.0,40.0,2.9,0.6,0.04,1.0,4.0,-43.0,0,0,0,0,0,0,0,1,0
1511,3.0,30.0,3.2,-1.28,-1.45,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1512,3.0,38.0,3.3,-0.48,-0.36,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1513,3.0,33.0,3.2,-0.03,-0.73,1.0,2.0,-58.0,0,0,0,0,0,0,0,1,0
1514,4.0,38.0,2.7,-1.04,-0.03,2.0,3.0,-45.0,0,0,0,0,0,0,0,1,0
1515,2.0,35.0,3.4,-1.51,-1.23,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1516,5.0,47.0,3.3,-1.58,-1.71,1.0,5.0,-61.0,0,0,1,0,0,0,0,0,0
1517,3.0,26.5,3.4,-0.52,-1.25,1.0,3.0,-68.0,1,0,0,0,0,0,0,1,0
1518,5.0,41.0,3.7,-0.94,-0.83,1.0,2.0,-61.0,1,0,0,0,0,0,1,0,0
1519,3.0,35.0,2.5,-0.22,-0.25,1.0,4.0,-46.0,1,0,0,0,0,0,0,1,0
1520,1.0,41.0,3.5,0.91,0.79,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1521,3.0,40.0,2.4,-0.82,-0.84,1.0,3.0,-64.0,0,0,0,0,0,0,0,1,0
1522,1.0,38.0,3.5,-0.33,-0.2,1.0,1.0,-67.0,0,0,0,0,0,0,0,1,0
1523,2.0,23.0,2.5,-1.27,-0.97,1.0,4.0,-59.0,1,0,0,1,0,0,0,0,0
1524,1.0,41.0,3.4,1.57,1.84,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
1525,3.0,27.7,2.0,-0.81,-0.97,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
