,Unnamed: 0,sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,two_year_recid,c_charge_degree_F,c_charge_degree_M,risk_recid,prediction
1929,2269,1,28,1,0,0,0,9,1,1,0,0,1
1930,2270,0,25,1,0,0,0,1,0,1,0,0,1
1931,2271,1,21,1,0,1,0,1,0,0,1,1,1
1932,2272,1,48,1,0,0,0,1,0,1,0,0,0
1933,2273,1,37,0,0,0,0,1,0,0,1,0,0
1934,2274,1,24,1,0,0,0,3,1,1,0,1,1
1935,2275,1,37,0,0,0,0,1,1,0,1,0,0
1936,2276,1,39,0,0,0,0,1,0,1,0,0,0
1937,2277,1,24,0,0,0,1,1,1,1,0,1,1
1938,2278,1,49,0,0,0,0,2,0,1,0,0,0
1939,2280,1,23,1,0,0,0,1,1,1,0,0,1
1940,2282,1,43,0,0,0,0,5,0,1,0,1,0
1941,2283,1,28,1,0,0,0,6,1,0,1,1,1
1942,2285,1,53,1,0,0,0,1,0,0,1,0,0
1943,2286,0,27,1,0,0,0,2,1,0,1,0,0
1944,2287,1,39,0,0,0,0,0,0,0,1,0,0
1945,2288,1,47,1,0,0,0,22,1,1,0,1,1
1946,2289,1,28,1,0,0,0,4,1,1,0,0,1
1947,2291,1,36,0,0,0,0,2,0,1,0,0,0
1948,2292,0,24,1,0,0,0,1,0,1,0,1,1
1949,2293,1,35,0,0,0,0,0,0,0,1,0,0
1950,2294,1,23,1,0,0,0,3,0,1,0,1,1
1951,2295,1,26,1,0,0,0,2,0,1,0,0,1
1952,2296,1,31,1,0,0,0,7,1,1,0,0,1
1953,2297,0,30,1,0,3,2,14,1,1,0,1,1
1954,2298,1,25,0,0,0,0,2,0,0,1,1,0
1955,2299,1,24,1,0,0,0,6,1,1,0,1,1
1956,2300,1,34,0,0,0,0,1,1,1,0,0,0
1957,2301,1,26,1,0,0,0,2,0,0,1,0,0
1958,2303,1,60,0,0,0,0,0,0,1,0,0,0
1959,2304,0,20,1,0,0,0,0,0,1,0,1,1
1960,2306,1,23,0,0,0,0,0,0,1,0,0,0
1961,2307,1,26,1,0,0,0,5,1,1,0,1,1
1962,2308,1,40,0,0,0,0,4,0,0,1,0,0
1963,2309,1,28,0,0,0,0,1,1,1,0,0,0
1964,2310,1,49,0,0,0,0,1,1,1,0,0,0
1965,2312,1,19,1,0,1,0,1,1,1,0,1,1
1966,2313,1,53,0,0,0,0,1,0,1,0,0,0
1967,2315,0,24,1,0,0,0,0,0,1,0,0,0
1968,2316,1,31,0,0,0,0,0,0,1,0,0,0
1969,2317,0,33,0,0,0,0,2,0,1,0,0,0
1970,2318,1,26,0,0,3,0,8,1,1,0,1,1
1971,2320,1,32,0,0,0,0,2,0,1,0,0,0
1972,2321,1,25,0,0,0,0,0,1,1,0,0,0
1973,2322,1,21,1,0,0,0,1,0,1,0,0,1
1974,2323,1,38,1,0,0,0,3,0,1,0,1,0
1975,2324,1,23,0,0,0,0,0,0,1,0,0,0
1976,2326,1,20,0,0,0,1,0,1,1,0,1,1
1977,2327,0,39,0,0,0,0,4,1,1,0,0,0
1978,2328,1,24,1,0,0,0,1,1,1,0,0,1
1979,2329,1,23,0,0,0,0,0,0,1,0,0,0
1980,2330,1,49,1,0,0,0,3,0,1,0,0,0
1981,2331,1,31,1,0,0,0,7,1,1,0,1,1
1982,2332,1,20,1,0,0,0,1,1,1,0,1,1
1983,2333,1,28,0,0,0,0,0,0,0,1,0,0
1984,2334,1,67,0,0,0,0,3,0,1,0,0,0
1985,2335,1,33,0,0,0,0,0,0,1,0,0,0
1986,2338,1,52,1,0,0,0,0,0,1,0,0,0
1987,2339,1,45,1,0,0,0,17,1,1,0,1,1
1988,2340,1,27,1,0,0,1,8,1,1,0,1,1
1989,2341,1,22,0,0,0,0,1,0,1,0,1,1
1990,2343,1,40,0,0,0,0,0,1,0,1,0,0
1991,2344,1,30,0,0,0,0,1,1,0,1,1,0
1992,2345,1,42,1,0,0,0,1,0,1,0,0,0
1993,2346,1,24,1,0,0,1,2,1,1,0,0,1
1994,2347,1,46,0,0,0,0,4,0,1,0,0,0
1995,2348,1,38,1,0,0,0,4,0,1,0,0,0
1996,2350,0,32,0,0,0,0,0,1,0,1,0,0
1997,2351,1,26,0,0,0,0,0,0,0,1,1,0
1998,2352,1,54,0,0,0,0,1,1,0,1,0,0
1999,2353,1,27,0,0,0,0,2,0,1,0,0,0
2000,2354,1,61,0,0,0,0,1,0,1,0,0,0
2001,2355,1,51,1,0,0,0,1,1,0,1,0,0
2002,2356,1,57,0,0,0,0,0,0,1,0,0,0
2003,2357,1,24,0,0,0,3,3,1,0,1,1,1
2004,2358,1,34,1,0,0,0,1,0,1,0,0,0
2005,2359,1,27,0,0,0,0,1,0,1,0,0,0
2006,2360,0,28,1,0,0,0,10,1,0,1,1,1
2007,2361,1,35,1,0,0,0,10,1,0,1,1,1
2008,2362,1,30,1,0,0,0,6,1,1,0,1,1
2009,2364,1,44,1,0,0,0,0,0,1,0,0,0
2010,2366,1,61,0,0,0,0,10,0,1,0,1,0
2011,2367,1,26,1,0,0,0,1,1,1,0,1,0
2012,2368,1,48,1,1,0,0,10,1,1,0,1,1
2013,2369,1,42,1,0,0,0,4,0,0,1,0,0
2014,2370,1,38,0,0,0,0,10,1,1,0,1,1
2015,2372,0,53,0,0,0,0,0,0,0,1,0,0
2016,2373,1,26,1,0,0,0,3,0,0,1,1,1
2017,2374,1,22,1,0,0,0,1,1,1,0,1,1
2018,2375,1,50,0,0,0,0,0,0,1,0,1,0
2019,2376,1,44,0,3,0,0,16,0,0,1,1,1
2020,2377,1,24,1,0,1,3,4,1,1,0,1,1
2021,2378,1,21,1,0,0,0,0,1,1,0,1,1
2022,2379,1,50,0,0,0,0,0,0,1,0,0,0
2023,2380,0,36,0,0,0,0,0,0,0,1,0,0
2024,2381,1,39,0,0,0,0,0,0,1,0,0,0
2025,2383,0,54,1,0,0,0,7,0,1,0,1,0
2026,2384,1,29,1,0,0,0,0,0,0,1,0,0
2027,2385,1,26,0,0,0,0,0,0,0,1,1,0
2028,2386,1,41,1,0,0,0,3,1,1,0,0,0
2029,2387,1,23,1,0,0,0,1,1,1,0,1,1
2030,2388,1,34,0,0,0,0,0,0,0,1,0,0
2031,2389,1,31,0,0,0,0,11,1,1,0,1,1
2032,2390,1,20,1,0,0,0,0,0,1,0,0,1
2033,2391,1,49,1,0,0,0,10,1,1,0,1,1
2034,2392,1,26,1,0,0,0,4,1,1,0,1,1
2035,2393,1,28,1,0,0,0,1,1,1,0,0,0
2036,2394,1,26,1,0,0,0,0,0,1,0,0,0
2037,2395,1,55,1,0,0,0,1,0,1,0,0,0
2038,2396,1,22,1,0,0,0,0,0,0,1,1,0
2039,2397,0,26,1,0,0,0,0,0,0,1,0,0
2040,2398,1,56,0,0,0,0,0,0,0,1,0,0
2041,2400,1,46,0,0,0,0,2,0,1,0,0,0
2042,2401,1,58,1,0,0,0,16,1,1,0,1,1
2043,2402,1,28,1,0,0,0,4,0,1,0,1,1
2044,2403,1,33,1,0,0,0,8,0,1,0,1,1
2045,2404,0,31,1,0,0,0,0,0,0,1,0,0
2046,2405,1,26,1,0,0,0,1,0,0,1,1,0
2047,2408,1,34,0,0,0,0,0,0,0,1,0,0
2048,2409,1,33,0,0,0,0,0,0,1,0,0,0
2049,2410,0,32,1,0,0,0,0,0,1,0,0,0
2050,2411,1,37,1,0,0,0,9,1,1,0,1,1
2051,2412,1,50,1,0,0,0,1,0,1,0,1,0
2052,2413,1,35,0,0,0,0,1,0,1,0,0,0
2053,2414,0,47,0,0,0,0,0,1,0,1,0,0
2054,2415,0,52,1,0,0,0,8,0,1,0,1,0
2055,2416,1,26,1,0,1,2,5,1,1,0,1,1
2056,2418,1,45,1,0,0,0,13,1,1,0,0,1
2057,2419,1,19,0,0,0,0,0,1,0,1,1,1
2058,2420,1,41,1,0,0,0,8,1,1,0,0,1
2059,2421,1,24,1,0,0,0,0,0,0,1,0,0
2060,2422,1,21,1,0,1,0,1,0,1,0,1,1
2061,2423,1,54,0,0,0,0,0,0,0,1,0,0
2062,2424,1,49,0,0,0,0,0,0,1,0,0,0
2063,2425,1,42,0,0,0,0,1,0,1,0,0,0
2064,2426,1,21,1,0,0,0,1,1,1,0,0,1
2065,2428,1,46,0,0,0,0,5,1,1,0,1,0
2066,2429,1,74,0,0,0,0,0,0,0,1,0,0
2067,2430,0,38,0,0,0,0,0,0,1,0,0,0
2068,2432,0,39,1,0,0,0,1,0,1,0,0,0
2069,2433,0,38,1,0,0,0,0,0,1,0,0,0
2070,2434,1,19,1,1,0,1,1,1,1,0,1,1
2071,2435,1,28,0,0,0,0,0,1,1,0,0,0
2072,2437,1,25,1,0,0,0,1,1,1,0,1,1
2073,2438,1,53,0,0,0,0,1,0,0,1,0,0
2074,2440,1,23,1,0,1,0,2,0,1,0,1,1
2075,2441,1,55,0,0,0,0,33,1,1,0,1,1
2076,2442,0,64,0,0,0,0,1,0,1,0,0,0
2077,2443,1,23,1,0,0,0,1,1,0,1,1,0
2078,2445,1,23,1,0,0,2,4,1,1,0,1,1
2079,2446,0,41,0,0,0,0,0,0,1,0,0,0
2080,2447,1,53,0,0,0,0,0,0,0,1,0,0
2081,2448,1,34,1,0,0,0,0,0,1,0,0,0
2082,2449,1,24,0,0,0,0,0,1,1,0,0,0
2083,2450,1,26,1,0,0,0,1,0,0,1,0,0
2084,2451,1,44,0,0,0,0,4,0,1,0,0,0
2085,2452,0,27,0,0,0,0,0,0,1,0,0,0
2086,2453,1,28,0,0,0,0,14,0,1,0,1,1
2087,2454,1,55,0,0,0,0,1,0,0,1,0,0
2088,2456,1,36,1,0,0,0,15,0,1,0,1,1
2089,2458,1,23,1,0,0,0,1,0,1,0,0,1
2090,2459,1,56,1,0,0,0,1,0,0,1,0,0
2091,2460,1,27,0,0,0,0,2,1,1,0,1,1
2092,2461,1,37,0,0,0,0,1,0,0,1,1,0
2093,2462,1,32,1,0,0,0,1,1,1,0,1,0
2094,2463,1,41,1,2,0,0,18,1,0,1,1,1
2095,2464,1,22,1,0,0,0,1,1,1,0,1,1
2096,2465,1,37,0,0,0,0,1,1,1,0,0,0
2097,2466,1,45,1,0,0,0,3,0,0,1,0,0
2098,2467,0,31,1,0,0,0,14,0,1,0,1,1
2099,2468,1,42,1,0,0,0,7,1,1,0,1,1
2100,2469,1,26,1,0,2,2,20,1,1,0,1,1
2101,2470,1,33,0,0,0,0,0,1,1,0,1,0
2102,2471,1,22,0,0,0,0,0,1,0,1,0,0
2103,2473,0,36,1,0,0,0,1,0,0,1,0,0
2104,2474,1,54,0,0,0,0,0,0,0,1,0,0
2105,2475,1,25,1,0,1,2,5,1,1,0,1,1
2106,2476,1,24,0,0,0,0,3,1,1,0,1,1
2107,2477,1,23,0,0,0,0,0,0,0,1,1,0
2108,2478,1,61,0,0,0,0,0,0,0,1,0,0
2109,2479,0,42,0,0,0,0,0,0,0,1,0,0
2110,2480,1,28,0,0,0,0,1,1,0,1,0,0
2111,2481,1,27,1,0,0,0,1,0,0,1,1,0
2112,2482,1,24,0,0,0,0,2,0,0,1,0,0
2113,2484,1,32,1,0,0,0,16,1,1,0,1,1
2114,2485,1,38,0,0,0,0,0,0,1,0,0,0
2115,2486,1,21,0,0,1,1,1,0,0,1,0,0
2116,2487,1,27,1,0,0,0,1,1,1,0,1,0
2117,2488,1,39,0,0,0,0,0,0,1,0,0,0
2118,2489,1,29,0,0,0,0,0,0,1,0,0,0
2119,2490,1,29,0,0,0,0,1,0,1,0,0,0
2120,2492,1,36,0,0,0,0,1,1,1,0,0,0
2121,2493,1,46,1,0,0,0,0,1,1,0,1,0
2122,2494,1,44,1,1,0,0,7,0,1,0,1,1
2123,2495,1,27,1,0,0,0,0,0,0,1,0,0
2124,2496,1,27,1,0,0,0,8,1,1,0,1,1
2125,2497,1,61,0,0,0,0,0,0,0,1,0,0
2126,2498,1,47,1,0,0,0,0,1,0,1,0,0
2127,2499,1,27,1,0,0,0,1,0,0,1,0,0
2128,2500,1,28,0,0,0,0,0,1,1,0,0,0
2129,2501,0,31,0,0,0,0,1,1,0,1,1,0
2130,2502,1,26,0,0,0,0,9,1,0,1,0,1
2131,2503,1,53,1,0,0,0,2,1,1,0,0,0
2132,2504,1,26,1,0,0,0,1,1,1,0,1,0
2133,2505,1,25,1,0,0,0,2,0,1,0,0,1
2134,2506,1,23,0,0,0,0,5,1,0,1,1,1
2135,2507,0,21,1,0,3,1,4,1,0,1,1,1
2136,2508,1,23,1,0,0,0,1,0,0,1,0,0
2137,2509,1,30,0,0,1,1,3,0,0,1,0,0
2138,2510,0,45,1,0,0,0,2,0,1,0,0,0
2139,2511,1,27,1,0,0,0,2,1,0,1,1,0
2140,2514,0,26,1,0,0,0,0,0,0,1,0,0
2141,2515,1,21,0,0,0,0,0,1,1,0,1,1
2142,2517,0,62,0,0,0,0,0,0,0,1,0,0
2143,2518,1,48,0,0,0,0,0,0,1,0,0,0
2144,2519,1,53,1,0,0,0,1,0,0,1,0,0
2145,2520,1,62,1,0,0,0,3,1,0,1,0,0
2146,2521,1,28,1,1,1,0,5,0,1,0,1,1
2147,2522,1,56,0,0,0,0,1,0,1,0,0,0
2148,2523,1,35,0,0,0,0,2,0,1,0,0,0
2149,2524,0,56,0,0,0,0,2,1,0,1,0,0
2150,2525,1,22,1,1,0,0,2,1,1,0,1,1
2151,2526,1,26,1,0,0,0,5,1,1,0,1,1
2152,2527,1,35,1,0,0,0,4,0,0,1,1,0
2153,2528,1,22,1,0,0,0,1,1,1,0,0,1
2154,2530,0,37,1,1,0,0,7,0,1,0,0,1
2155,2531,0,32,1,0,0,0,0,0,1,0,0,0
2156,2532,0,33,1,0,0,0,3,1,1,0,1,1
2157,2533,1,38,0,0,0,0,2,1,1,0,0,0
2158,2534,1,53,0,0,0,0,0,0,0,1,0,0
2159,2535,1,32,0,0,0,0,0,0,0,1,0,0
2160,2536,1,26,0,0,0,0,0,0,0,1,0,0
2161,2537,1,61,0,0,0,0,0,0,0,1,0,0
2162,2538,1,21,1,0,0,0,0,0,0,1,1,0
2163,2539,1,69,1,0,0,0,22,0,0,1,1,1
2164,2540,1,26,1,0,0,0,0,0,0,1,0,0
2165,2541,1,30,1,0,0,0,9,1,1,0,1,1
2166,2542,1,21,0,0,0,0,1,0,1,0,0,1
2167,2543,1,41,0,0,0,0,0,0,0,1,0,0
2168,2544,1,45,1,0,0,0,0,1,1,0,1,0
2169,2545,1,31,1,0,1,3,10,1,1,0,1,1
2170,2546,1,22,0,0,0,0,0,0,1,0,0,0
2171,2547,0,54,0,0,0,0,0,1,1,0,0,0
2172,2548,1,50,0,0,0,0,2,1,0,1,0,0
2173,2550,1,37,0,2,0,0,11,0,1,0,0,1
2174,2551,0,21,1,0,0,0,0,1,1,0,1,1
2175,2552,1,23,0,0,0,0,6,1,0,1,1,1
2176,2553,1,30,0,0,0,0,0,1,1,0,0,0
2177,2555,1,30,1,0,0,0,11,1,1,0,1,1
2178,2556,1,26,0,0,0,0,5,0,0,1,0,1
2179,2558,0,59,1,0,0,0,0,0,0,1,0,0
2180,2559,1,29,1,0,0,0,13,1,1,0,1,1
2181,2560,1,67,0,0,0,0,0,0,1,0,0,0
2182,2561,1,30,0,0,0,0,13,1,1,0,1,1
2183,2562,1,25,1,0,0,0,5,1,0,1,1,1
2184,2563,1,45,0,0,0,0,8,0,1,0,1,0
2185,2565,1,22,1,0,0,1,0,0,1,0,0,1
2186,2566,1,41,1,0,0,0,8,1,1,0,0,1
2187,2567,1,46,0,0,0,0,3,1,1,0,1,0
2188,2568,1,27,0,0,0,0,0,0,0,1,1,0
2189,2569,0,37,1,0,0,0,13,0,1,0,1,1
2190,2570,1,22,1,0,0,2,0,1,1,0,0,1
2191,2571,1,19,1,0,0,0,0,1,1,0,0,1
2192,2572,1,45,0,0,0,0,2,0,0,1,0,0
2193,2573,0,33,1,0,0,0,5,1,1,0,1,1
2194,2574,1,52,1,0,0,0,7,0,1,0,1,0
2195,2575,0,21,1,0,0,0,0,0,1,0,1,1
2196,2576,1,43,1,0,0,0,6,1,0,1,1,0
2197,2577,1,33,0,0,0,0,3,0,1,0,1,0
2198,2578,1,26,1,1,0,0,3,1,1,0,1,1
2199,2579,1,37,0,0,0,0,0,0,0,1,0,0
2200,2580,1,38,1,0,0,0,1,1,1,0,0,0
2201,2581,1,35,0,0,0,0,1,1,0,1,0,0
2202,2582,1,27,1,0,0,0,1,1,1,0,0,0
2203,2583,1,40,0,0,0,0,1,0,1,0,0,0
2204,2584,1,21,1,1,0,0,1,0,1,0,1,1
2205,2585,1,38,0,0,0,0,3,1,1,0,1,0
2206,2586,1,37,0,0,0,0,0,0,0,1,0,0
2207,2588,1,44,0,0,0,0,0,0,1,0,0,0
2208,2589,1,30,1,0,0,0,0,0,1,0,0,0
2209,2590,1,40,0,0,0,0,0,0,1,0,0,0
2210,2591,1,49,0,0,0,0,1,0,1,0,0,0
2211,2592,1,67,0,0,0,0,0,0,0,1,0,0
2212,2593,1,59,1,0,0,0,14,1,1,0,1,1
2213,2594,1,21,1,1,0,0,1,1,1,0,1,1
2214,2595,1,31,0,0,0,0,6,0,0,1,1,0
2215,2596,0,50,0,0,0,0,2,1,1,0,0,0
2216,2597,1,30,1,0,0,0,7,0,1,0,0,1
2217,2598,1,28,0,0,0,0,1,0,0,1,0,0
2218,2599,1,48,1,0,0,0,7,1,1,0,1,1
2219,2600,1,55,0,0,0,0,0,0,0,1,0,0
2220,2602,1,42,0,0,0,0,0,0,0,1,0,0
2221,2603,1,34,1,0,0,0,0,1,0,1,1,0
2222,2604,1,43,1,0,0,0,4,1,0,1,1,0
2223,2605,1,44,1,0,0,0,0,0,1,0,0,0
2224,2607,1,29,0,0,1,0,17,1,1,0,1,1
2225,2608,1,25,0,0,0,0,2,1,1,0,1,1
2226,2609,0,32,1,0,0,0,0,1,0,1,0,0
2227,2610,1,96,0,0,0,0,2,1,1,0,0,0
2228,2612,1,29,0,0,0,0,0,0,0,1,0,0
2229,2613,1,27,0,0,1,1,8,1,1,0,1,1
2230,2615,1,31,0,0,0,0,0,0,0,1,1,0
2231,2616,1,24,1,0,0,0,1,1,1,0,0,1
2232,2617,1,34,1,0,0,0,0,1,1,0,1,0
2233,2618,1,48,1,0,0,0,2,1,1,0,0,0
2234,2619,1,41,1,0,0,0,1,0,1,0,0,0
2235,2620,1,26,1,0,0,1,12,1,0,1,1,1
2236,2621,1,42,1,0,0,0,0,1,1,0,1,0
2237,2622,1,29,1,0,0,0,0,0,0,1,1,0
2238,2623,1,26,0,0,0,0,0,0,0,1,0,0
2239,2624,0,27,1,0,0,0,1,0,1,0,0,0
2240,2625,1,35,0,0,0,0,4,0,0,1,0,0
2241,2626,1,54,0,0,0,0,1,0,1,0,0,0
2242,2628,1,20,1,0,0,0,0,0,1,0,1,1
2243,2629,1,27,0,0,0,0,0,0,1,0,1,0
2244,2630,1,21,1,0,0,0,1,0,1,0,1,1
2245,2631,1,27,0,0,1,1,7,1,0,1,1,1
2246,2632,1,34,1,1,0,0,11,1,1,0,1,1
2247,2634,1,54,1,0,0,0,0,0,0,1,0,0
2248,2635,1,29,0,0,0,0,2,1,1,0,0,0
2249,2636,1,39,1,0,0,0,1,0,1,0,0,0
2250,2638,0,33,0,0,0,0,0,0,0,1,0,0
2251,2640,0,40,0,0,0,0,7,1,1,0,0,1
2252,2641,0,35,1,0,0,0,0,0,0,1,0,0
2253,2642,1,28,0,0,0,0,0,1,0,1,0,0
2254,2643,1,53,1,0,0,0,0,0,0,1,0,0
2255,2644,1,28,0,0,0,1,2,0,0,1,0,0
2256,2645,1,26,1,0,0,0,0,0,1,0,1,0
2257,2647,1,31,1,0,1,0,3,0,1,0,1,1
2258,2648,1,24,0,0,0,0,3,1,0,1,1,1
2259,2649,1,45,0,0,0,0,19,1,1,0,1,1
2260,2650,1,33,0,0,0,0,1,0,0,1,0,0
2261,2651,1,28,1,0,0,0,1,0,1,0,1,0
2262,2652,0,45,0,0,0,0,1,1,1,0,0,0
2263,2654,1,33,0,0,0,0,3,1,1,0,1,0
2264,2655,1,23,0,0,0,4,4,1,1,0,1,1
2265,2656,1,36,1,0,0,0,6,0,1,0,1,0
2266,2657,1,22,1,0,0,0,0,0,1,0,0,0
2267,2659,1,28,1,0,0,0,2,1,1,0,1,1
2268,2660,1,37,1,0,0,0,3,0,0,1,0,0
2269,2661,0,52,0,0,0,0,0,0,0,1,0,0
2270,2662,1,26,0,0,0,0,0,0,1,0,0,0
2271,2663,1,28,0,0,0,0,4,1,1,0,0,1
2272,2664,0,33,0,0,0,0,2,0,1,0,0,0
2273,2665,1,23,0,0,0,1,3,1,1,0,0,1
2274,2666,1,31,0,0,0,1,3,1,0,1,0,0
2275,2667,0,55,0,0,0,0,0,0,0,1,0,0
2276,2668,1,24,0,0,0,2,3,1,1,0,0,1
2277,2669,1,37,1,0,0,0,2,0,0,1,0,0
2278,2670,1,41,1,0,0,0,0,0,1,0,0,0
2279,2671,1,26,0,0,0,0,0,0,0,1,0,0
2280,2672,1,41,1,0,0,0,13,0,1,0,1,1
2281,2673,1,33,1,0,0,0,6,0,1,0,1,1
2282,2674,1,47,0,0,0,0,0,1,0,1,0,0
2283,2675,1,23,1,0,0,0,0,0,1,0,1,0
2284,2676,1,27,0,0,0,0,1,0,1,0,0,0
2285,2677,1,24,0,0,0,0,0,1,1,0,1,0
2286,2679,1,30,1,0,1,0,10,0,1,0,1,1
2287,2680,1,55,0,0,0,0,1,0,1,0,0,0
2288,2681,1,26,1,0,0,0,13,1,0,1,1,1
2289,2683,1,35,1,0,0,0,0,0,1,0,0,0
2290,2685,1,20,1,0,0,0,1,0,0,1,0,1
2291,2686,1,24,0,0,0,0,3,1,0,1,1,1
2292,2687,1,31,1,0,2,0,8,1,0,1,1,1
2293,2689,1,55,1,0,0,0,0,1,1,0,0,0
2294,2690,1,33,0,0,0,0,7,1,1,0,1,1
2295,2691,1,44,0,0,0,0,6,1,1,0,1,0
2296,2692,1,41,1,0,0,0,25,1,1,0,1,1
2297,2693,1,56,1,0,0,0,9,0,0,1,1,0
2298,2694,1,21,1,0,0,0,1,0,1,0,0,1
2299,2696,0,48,0,0,0,0,1,0,0,1,0,0
2300,2698,1,56,0,0,0,0,7,1,1,0,1,0
2301,2699,1,39,0,0,0,0,2,0,0,1,0,0
2302,2700,1,31,0,0,0,0,0,0,1,0,0,0
2303,2701,0,25,0,0,0,0,0,0,1,0,1,0
2304,2703,0,28,1,0,0,0,3,0,1,0,1,1
2305,2704,1,30,1,0,0,0,0,1,1,0,0,0
2306,2705,0,19,1,0,0,0,0,1,0,1,1,1
2307,2706,1,20,1,0,0,0,0,1,0,1,0,0
2308,2707,1,57,0,0,0,0,0,0,1,0,0,0
2309,2708,1,51,1,0,0,0,8,1,0,1,1,1
2310,2709,1,27,1,0,0,0,5,1,1,0,0,1
2311,2710,1,26,1,0,0,2,0,0,1,0,1,0
2312,2711,1,23,0,0,0,0,3,1,0,1,1,1
2313,2712,1,35,1,0,1,0,14,1,0,1,1,1
2314,2714,1,37,1,0,0,0,5,0,1,0,1,0
2315,2715,1,48,1,0,0,0,0,0,1,0,0,0
2316,2716,1,21,1,0,0,1,0,0,1,0,1,1
2317,2720,1,52,1,0,0,0,1,0,0,1,0,0
2318,2722,1,22,1,0,0,0,0,1,1,0,0,1
2319,2724,1,41,0,0,0,0,1,1,1,0,0,0
2320,2725,0,25,0,0,0,0,1,1,0,1,1,1
2321,2726,1,54,1,0,0,0,0,1,0,1,0,0
2322,2727,1,25,1,4,0,0,13,1,1,0,1,1
2323,2729,0,40,0,0,0,0,4,0,1,0,0,0
2324,2730,1,22,1,0,0,0,0,0,1,0,1,0
2325,2731,1,50,0,0,0,0,10,0,1,0,0,0
2326,2732,1,35,0,0,0,0,2,0,0,1,0,0
2327,2733,1,28,0,0,0,0,7,1,1,0,1,1
2328,2734,1,21,1,0,0,0,0,0,1,0,1,1
2329,2736,1,27,0,0,0,0,0,0,1,0,0,0
2330,2737,1,22,1,0,0,0,0,1,1,0,0,1
2331,2738,0,38,0,0,0,0,20,1,1,0,1,1
2332,2740,1,32,0,0,0,0,0,0,1,0,1,0
2333,2741,1,59,0,0,0,0,0,0,1,0,0,0
2334,2743,1,20,0,0,0,0,0,1,0,1,1,1
2335,2744,1,59,0,0,0,0,0,0,1,0,0,0
2336,2745,0,44,0,0,0,0,1,1,1,0,0,0
2337,2746,1,26,1,0,1,1,9,1,0,1,1,1
2338,2747,1,30,1,0,1,0,9,1,1,0,1,1
2339,2749,1,25,1,0,1,1,3,1,0,1,1,1
2340,2750,1,44,0,0,0,0,0,0,0,1,0,0
2341,2752,0,31,1,0,0,0,0,1,0,1,1,0
2342,2753,0,32,1,0,0,0,0,0,1,0,0,0
2343,2754,1,37,1,0,0,0,22,1,1,0,1,1
2344,2755,1,22,0,1,0,0,2,0,1,0,0,1
2345,2756,1,38,1,0,0,0,8,1,0,1,1,1
2346,2757,1,34,0,0,0,0,2,0,1,0,0,0
2347,2758,1,30,1,0,1,0,7,0,1,0,0,1
2348,2759,0,38,0,0,0,0,0,1,1,0,0,0
2349,2760,1,36,1,0,0,0,10,1,1,0,1,1
2350,2761,1,46,0,0,0,0,0,0,1,0,0,0
2351,2763,1,35,0,0,0,0,2,1,1,0,1,0
2352,2764,1,35,1,0,0,0,0,0,1,0,0,0
2353,2765,1,20,0,0,0,0,1,1,1,0,1,1
2354,2766,0,30,1,0,0,0,9,1,1,0,1,1
2355,2767,1,34,1,0,0,0,16,1,1,0,1,1
2356,2768,1,31,0,0,0,0,3,1,1,0,0,0
2357,2769,1,32,0,0,0,0,0,1,0,1,0,0
2358,2770,1,31,0,0,1,1,4,1,1,0,1,1
2359,2771,1,22,0,0,1,1,2,1,1,0,1,1
2360,2772,1,31,0,0,0,0,0,0,1,0,1,0
2361,2773,1,36,1,0,0,0,5,1,0,1,1,0
2362,2774,1,39,1,0,0,0,2,0,0,1,0,0
2363,2775,1,51,1,0,0,0,9,1,1,0,1,1
2364,2776,1,35,1,0,0,0,7,1,1,0,0,1
2365,2778,1,35,0,0,0,1,0,0,1,0,0,0
2366,2779,1,23,0,0,0,0,0,1,1,0,0,0
2367,2781,1,37,1,0,0,0,0,0,0,1,0,0
2368,2782,1,25,1,0,0,2,3,0,0,1,1,1
2369,2784,0,27,1,0,0,0,0,0,1,0,0,0
2370,2785,1,47,0,0,0,0,2,0,0,1,0,0
2371,2786,1,46,1,0,0,0,12,0,0,1,1,1
2372,2787,1,27,0,0,0,0,0,0,1,0,1,0
2373,2788,1,34,1,0,0,0,0,1,1,0,1,0
2374,2790,1,25,0,0,0,0,0,0,0,1,0,0
2375,2791,1,26,1,0,1,0,5,0,0,1,1,1
2376,2792,1,25,1,0,0,0,1,1,1,0,0,1
2377,2793,1,60,1,0,0,0,9,0,1,0,1,0
2378,2794,1,49,0,0,0,0,0,1,0,1,0,0
2379,2795,1,30,1,0,0,0,12,1,1,0,1,1
2380,2796,1,21,1,0,0,0,0,0,1,0,0,1
2381,2797,1,25,1,0,0,0,4,1,1,0,1,1
2382,2799,1,21,1,0,0,0,0,1,1,0,0,1
2383,2800,1,29,0,0,0,0,1,0,0,1,1,0
2384,2801,1,29,1,0,0,0,4,0,0,1,0,1
2385,2802,1,21,0,0,0,0,0,0,0,1,0,0
2386,2804,1,53,0,0,0,0,4,1,0,1,0,0
2387,2805,1,51,0,0,0,0,2,0,1,0,0,0
2388,2806,1,29,1,0,0,0,1,0,0,1,0,0
2389,2807,0,24,0,0,0,0,0,0,1,0,1,0
2390,2808,1,24,0,0,1,9,2,1,1,0,1,1
2391,2809,1,37,0,0,0,0,5,0,1,0,0,0
