,sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_F,c_charge_degree_M,score_text_High,score_text_Low,score_text_Medium,two_year_recid
2273,1,37,0,0,0,0,1,0,1,0,1,0,0
2274,1,24,1,0,0,0,3,1,0,0,0,1,1
2275,1,37,0,0,0,0,1,0,1,0,1,0,1
2276,1,39,0,0,0,0,1,1,0,0,1,0,0
2277,1,24,0,0,0,1,1,1,0,0,0,1,1
2278,1,49,0,0,0,0,2,1,0,0,1,0,0
2280,1,23,1,0,0,0,1,1,0,0,1,0,1
2282,1,43,0,0,0,0,5,1,0,0,0,1,0
2283,1,28,1,0,0,0,6,0,1,1,0,0,1
2285,1,53,1,0,0,0,1,0,1,0,1,0,0
2286,0,27,1,0,0,0,2,0,1,0,1,0,1
2287,1,39,0,0,0,0,0,0,1,0,1,0,0
2288,1,47,1,0,0,0,22,1,0,0,0,1,1
2289,1,28,1,0,0,0,4,1,0,0,1,0,1
2291,1,36,0,0,0,0,2,1,0,0,1,0,0
2292,0,24,1,0,0,0,1,1,0,1,0,0,0
2293,1,35,0,0,0,0,0,0,1,0,1,0,0
2294,1,23,1,0,0,0,3,1,0,0,0,1,0
2295,1,26,1,0,0,0,2,1,0,0,1,0,0
2296,1,31,1,0,0,0,7,1,0,0,1,0,1
2297,0,30,1,0,3,2,14,1,0,1,0,0,1
2298,1,25,0,0,0,0,2,0,1,0,0,1,0
2299,1,24,1,0,0,0,6,1,0,1,0,0,1
2300,1,34,0,0,0,0,1,1,0,0,1,0,1
2301,1,26,1,0,0,0,2,0,1,0,1,0,0
2303,1,60,0,0,0,0,0,1,0,0,1,0,0
2304,0,20,1,0,0,0,0,1,0,0,0,1,0
2306,1,23,0,0,0,0,0,1,0,0,1,0,0
2307,1,26,1,0,0,0,5,1,0,0,0,1,1
2308,1,40,0,0,0,0,4,0,1,0,1,0,0
2309,1,28,0,0,0,0,1,1,0,0,1,0,1
2310,1,49,0,0,0,0,1,1,0,0,1,0,1
2312,1,19,1,0,1,0,1,1,0,1,0,0,1
2313,1,53,0,0,0,0,1,1,0,0,1,0,0
2315,0,24,1,0,0,0,0,1,0,0,1,0,0
2316,1,31,0,0,0,0,0,1,0,0,1,0,0
2317,0,33,0,0,0,0,2,1,0,0,1,0,0
2318,1,26,0,0,3,0,8,1,0,1,0,0,1
2320,1,32,0,0,0,0,2,1,0,0,1,0,0
2321,1,25,0,0,0,0,0,1,0,0,1,0,1
2322,1,21,1,0,0,0,1,1,0,0,1,0,0
2323,1,38,1,0,0,0,3,1,0,0,0,1,0
2324,1,23,0,0,0,0,0,1,0,0,1,0,0
2326,1,20,0,0,0,1,0,1,0,0,0,1,1
2327,0,39,0,0,0,0,4,1,0,0,1,0,1
2328,1,24,1,0,0,0,1,1,0,0,1,0,1
2329,1,23,0,0,0,0,0,1,0,0,1,0,0
2330,1,49,1,0,0,0,3,1,0,0,1,0,0
2331,1,31,1,0,0,0,7,1,0,0,0,1,1
2332,1,20,1,0,0,0,1,1,0,0,0,1,1
2333,1,28,0,0,0,0,0,0,1,0,1,0,0
2334,1,67,0,0,0,0,3,1,0,0,1,0,0
2335,1,33,0,0,0,0,0,1,0,0,1,0,0
2338,1,52,1,0,0,0,0,1,0,0,1,0,0
2339,1,45,1,0,0,0,17,1,0,0,0,1,1
2340,1,27,1,0,0,1,8,1,0,0,0,1,1
2341,1,22,0,0,0,0,1,1,0,1,0,0,0
2343,1,40,0,0,0,0,0,0,1,0,1,0,1
2344,1,30,0,0,0,0,1,0,1,1,0,0,1
2345,1,42,1,0,0,0,1,1,0,0,1,0,0
2346,1,24,1,0,0,1,2,1,0,0,1,0,1
2347,1,46,0,0,0,0,4,1,0,0,1,0,0
2348,1,38,1,0,0,0,4,1,0,0,1,0,0
2350,0,32,0,0,0,0,0,0,1,0,1,0,1
2351,1,26,0,0,0,0,0,0,1,0,0,1,0
2352,1,54,0,0,0,0,1,0,1,0,1,0,1
2353,1,27,0,0,0,0,2,1,0,0,1,0,0
2354,1,61,0,0,0,0,1,1,0,0,1,0,0
2355,1,51,1,0,0,0,1,0,1,0,1,0,1
2356,1,57,0,0,0,0,0,1,0,0,1,0,0
2357,1,24,0,0,0,3,3,0,1,0,0,1,1
2358,1,34,1,0,0,0,1,1,0,0,1,0,0
2359,1,27,0,0,0,0,1,1,0,0,1,0,0
2360,0,28,1,0,0,0,10,0,1,0,0,1,1
2361,1,35,1,0,0,0,10,0,1,1,0,0,1
2362,1,30,1,0,0,0,6,1,0,0,0,1,1
2364,1,44,1,0,0,0,0,1,0,0,1,0,0
2366,1,61,0,0,0,0,10,1,0,0,0,1,0
2367,1,26,1,0,0,0,1,1,0,1,0,0,1
2368,1,48,1,1,0,0,10,1,0,0,0,1,1
2369,1,42,1,0,0,0,4,0,1,0,1,0,0
2370,1,38,0,0,0,0,10,1,0,1,0,0,1
2372,0,53,0,0,0,0,0,0,1,0,1,0,0
2373,1,26,1,0,0,0,3,0,1,1,0,0,0
2374,1,22,1,0,0,0,1,1,0,0,0,1,1
2375,1,50,0,0,0,0,0,1,0,0,0,1,0
2376,1,44,0,3,0,0,16,0,1,0,0,1,0
2377,1,24,1,0,1,3,4,1,0,0,0,1,1
2378,1,21,1,0,0,0,0,1,0,0,0,1,1
2379,1,50,0,0,0,0,0,1,0,0,1,0,0
2380,0,36,0,0,0,0,0,0,1,0,1,0,0
2381,1,39,0,0,0,0,0,1,0,0,1,0,0
2383,0,54,1,0,0,0,7,1,0,0,0,1,0
2384,1,29,1,0,0,0,0,0,1,0,1,0,0
2385,1,26,0,0,0,0,0,0,1,0,0,1,0
2386,1,41,1,0,0,0,3,1,0,0,1,0,1
2387,1,23,1,0,0,0,1,1,0,0,0,1,1
2388,1,34,0,0,0,0,0,0,1,0,1,0,0
2389,1,31,0,0,0,0,11,1,0,0,0,1,1
2390,1,20,1,0,0,0,0,1,0,0,1,0,0
2391,1,49,1,0,0,0,10,1,0,0,0,1,1
2392,1,26,1,0,0,0,4,1,0,1,0,0,1
2393,1,28,1,0,0,0,1,1,0,0,1,0,1
2394,1,26,1,0,0,0,0,1,0,0,1,0,0
2395,1,55,1,0,0,0,1,1,0,0,1,0,0
2396,1,22,1,0,0,0,0,0,1,1,0,0,0
2397,0,26,1,0,0,0,0,0,1,0,1,0,0
2398,1,56,0,0,0,0,0,0,1,0,1,0,0
2400,1,46,0,0,0,0,2,1,0,0,1,0,0
2401,1,58,1,0,0,0,16,1,0,0,0,1,1
2402,1,28,1,0,0,0,4,1,0,0,0,1,0
2403,1,33,1,0,0,0,8,1,0,0,0,1,0
2404,0,31,1,0,0,0,0,0,1,0,1,0,0
2405,1,26,1,0,0,0,1,0,1,0,0,1,0
2408,1,34,0,0,0,0,0,0,1,0,1,0,0
2409,1,33,0,0,0,0,0,1,0,0,1,0,0
2410,0,32,1,0,0,0,0,1,0,0,1,0,0
2411,1,37,1,0,0,0,9,1,0,0,0,1,1
2412,1,50,1,0,0,0,1,1,0,0,0,1,0
2413,1,35,0,0,0,0,1,1,0,0,1,0,0
2414,0,47,0,0,0,0,0,0,1,0,1,0,1
2415,0,52,1,0,0,0,8,1,0,1,0,0,0
2416,1,26,1,0,1,2,5,1,0,0,0,1,1
2418,1,45,1,0,0,0,13,1,0,0,1,0,1
2419,1,19,0,0,0,0,0,0,1,1,0,0,1
2420,1,41,1,0,0,0,8,1,0,0,1,0,1
2421,1,24,1,0,0,0,0,0,1,0,1,0,0
2422,1,21,1,0,1,0,1,1,0,1,0,0,0
2423,1,54,0,0,0,0,0,0,1,0,1,0,0
2424,1,49,0,0,0,0,0,1,0,0,1,0,0
2425,1,42,0,0,0,0,1,1,0,0,1,0,0
2426,1,21,1,0,0,0,1,1,0,0,1,0,1
2428,1,46,0,0,0,0,5,1,0,1,0,0,1
2429,1,74,0,0,0,0,0,0,1,0,1,0,0
2430,0,38,0,0,0,0,0,1,0,0,1,0,0
2432,0,39,1,0,0,0,1,1,0,0,1,0,0
2433,0,38,1,0,0,0,0,1,0,0,1,0,0
2434,1,19,1,1,0,1,1,1,0,0,0,1,1
2435,1,28,0,0,0,0,0,1,0,0,1,0,1
2437,1,25,1,0,0,0,1,1,0,0,0,1,1
2438,1,53,0,0,0,0,1,0,1,0,1,0,0
2440,1,23,1,0,1,0,2,1,0,1,0,0,0
2441,1,55,0,0,0,0,33,1,0,1,0,0,1
2442,0,64,0,0,0,0,1,1,0,0,1,0,0
2443,1,23,1,0,0,0,1,0,1,0,0,1,1
2445,1,23,1,0,0,2,4,1,0,1,0,0,1
2446,0,41,0,0,0,0,0,1,0,0,1,0,0
2447,1,53,0,0,0,0,0,0,1,0,1,0,0
2448,1,34,1,0,0,0,0,1,0,0,1,0,0
2449,1,24,0,0,0,0,0,1,0,0,1,0,1
2450,1,26,1,0,0,0,1,0,1,0,1,0,0
2451,1,44,0,0,0,0,4,1,0,0,1,0,0
2452,0,27,0,0,0,0,0,1,0,0,1,0,0
2453,1,28,0,0,0,0,14,1,0,1,0,0,0
2454,1,55,0,0,0,0,1,0,1,0,1,0,0
2456,1,36,1,0,0,0,15,1,0,0,0,1,0
2458,1,23,1,0,0,0,1,1,0,0,1,0,0
2459,1,56,1,0,0,0,1,0,1,0,1,0,0
2460,1,27,0,0,0,0,2,1,0,0,0,1,1
2461,1,37,0,0,0,0,1,0,1,0,0,1,0
2462,1,32,1,0,0,0,1,1,0,1,0,0,1
2463,1,41,1,2,0,0,18,0,1,1,0,0,1
2464,1,22,1,0,0,0,1,1,0,0,0,1,1
2465,1,37,0,0,0,0,1,1,0,0,1,0,1
2466,1,45,1,0,0,0,3,0,1,0,1,0,0
2467,0,31,1,0,0,0,14,1,0,1,0,0,0
2468,1,42,1,0,0,0,7,1,0,0,0,1,1
2469,1,26,1,0,2,2,20,1,0,1,0,0,1
2470,1,33,0,0,0,0,0,1,0,1,0,0,1
2471,1,22,0,0,0,0,0,0,1,0,1,0,1
2473,0,36,1,0,0,0,1,0,1,0,1,0,0
2474,1,54,0,0,0,0,0,0,1,0,1,0,0
2475,1,25,1,0,1,2,5,1,0,1,0,0,1
2476,1,24,0,0,0,0,3,1,0,0,0,1,1
2477,1,23,0,0,0,0,0,0,1,0,0,1,0
2478,1,61,0,0,0,0,0,0,1,0,1,0,0
2479,0,42,0,0,0,0,0,0,1,0,1,0,0
2480,1,28,0,0,0,0,1,0,1,0,1,0,1
2481,1,27,1,0,0,0,1,0,1,0,0,1,0
2482,1,24,0,0,0,0,2,0,1,0,1,0,0
2484,1,32,1,0,0,0,16,1,0,1,0,0,1
2485,1,38,0,0,0,0,0,1,0,0,1,0,0
2486,1,21,0,0,1,1,1,0,1,0,1,0,0
2487,1,27,1,0,0,0,1,1,0,0,0,1,1
2488,1,39,0,0,0,0,0,1,0,0,1,0,0
2489,1,29,0,0,0,0,0,1,0,0,1,0,0
2490,1,29,0,0,0,0,1,1,0,0,1,0,0
2492,1,36,0,0,0,0,1,1,0,0,1,0,1
2493,1,46,1,0,0,0,0,1,0,0,0,1,1
2494,1,44,1,1,0,0,7,1,0,0,0,1,0
2495,1,27,1,0,0,0,0,0,1,0,1,0,0
2496,1,27,1,0,0,0,8,1,0,0,0,1,1
2497,1,61,0,0,0,0,0,0,1,0,1,0,0
2498,1,47,1,0,0,0,0,0,1,0,1,0,1
2499,1,27,1,0,0,0,1,0,1,0,1,0,0
2500,1,28,0,0,0,0,0,1,0,0,1,0,1
2501,0,31,0,0,0,0,1,0,1,0,0,1,1
2502,1,26,0,0,0,0,9,0,1,0,1,0,1
2503,1,53,1,0,0,0,2,1,0,0,1,0,1
2504,1,26,1,0,0,0,1,1,0,0,0,1,1
2505,1,25,1,0,0,0,2,1,0,0,1,0,0
2506,1,23,0,0,0,0,5,0,1,1,0,0,1
2507,0,21,1,0,3,1,4,0,1,1,0,0,1
2508,1,23,1,0,0,0,1,0,1,0,1,0,0
2509,1,30,0,0,1,1,3,0,1,0,1,0,0
2510,0,45,1,0,0,0,2,1,0,0,1,0,0
2511,1,27,1,0,0,0,2,0,1,0,0,1,1
2514,0,26,1,0,0,0,0,0,1,0,1,0,0
2515,1,21,0,0,0,0,0,1,0,1,0,0,1
2517,0,62,0,0,0,0,0,0,1,0,1,0,0
2518,1,48,0,0,0,0,0,1,0,0,1,0,0
2519,1,53,1,0,0,0,1,0,1,0,1,0,0
2520,1,62,1,0,0,0,3,0,1,0,1,0,1
2521,1,28,1,1,1,0,5,1,0,1,0,0,0
2522,1,56,0,0,0,0,1,1,0,0,1,0,0
2523,1,35,0,0,0,0,2,1,0,0,1,0,0
2524,0,56,0,0,0,0,2,0,1,0,1,0,1
2525,1,22,1,1,0,0,2,1,0,0,0,1,1
2526,1,26,1,0,0,0,5,1,0,1,0,0,1
2527,1,35,1,0,0,0,4,0,1,0,0,1,0
2528,1,22,1,0,0,0,1,1,0,0,1,0,1
2530,0,37,1,1,0,0,7,1,0,0,1,0,0
2531,0,32,1,0,0,0,0,1,0,0,1,0,0
2532,0,33,1,0,0,0,3,1,0,0,0,1,1
2533,1,38,0,0,0,0,2,1,0,0,1,0,1
2534,1,53,0,0,0,0,0,0,1,0,1,0,0
2535,1,32,0,0,0,0,0,0,1,0,1,0,0
2536,1,26,0,0,0,0,0,0,1,0,1,0,0
2537,1,61,0,0,0,0,0,0,1,0,1,0,0
2538,1,21,1,0,0,0,0,0,1,1,0,0,0
2539,1,69,1,0,0,0,22,0,1,0,0,1,0
2540,1,26,1,0,0,0,0,0,1,0,1,0,0
2541,1,30,1,0,0,0,9,1,0,1,0,0,1
2542,1,21,0,0,0,0,1,1,0,0,1,0,0
2543,1,41,0,0,0,0,0,0,1,0,1,0,0
2544,1,45,1,0,0,0,0,1,0,0,0,1,1
2545,1,31,1,0,1,3,10,1,0,0,0,1,1
2546,1,22,0,0,0,0,0,1,0,0,1,0,0
2547,0,54,0,0,0,0,0,1,0,0,1,0,1
2548,1,50,0,0,0,0,2,0,1,0,1,0,1
2550,1,37,0,2,0,0,11,1,0,0,1,0,0
2551,0,21,1,0,0,0,0,1,0,1,0,0,1
2552,1,23,0,0,0,0,6,0,1,0,0,1,1
2553,1,30,0,0,0,0,0,1,0,0,1,0,1
2555,1,30,1,0,0,0,11,1,0,1,0,0,1
2556,1,26,0,0,0,0,5,0,1,0,1,0,0
2558,0,59,1,0,0,0,0,0,1,0,1,0,0
2559,1,29,1,0,0,0,13,1,0,1,0,0,1
2560,1,67,0,0,0,0,0,1,0,0,1,0,0
2561,1,30,0,0,0,0,13,1,0,1,0,0,1
2562,1,25,1,0,0,0,5,0,1,0,0,1,1
2563,1,45,0,0,0,0,8,1,0,0,0,1,0
2565,1,22,1,0,0,1,0,1,0,0,1,0,0
2566,1,41,1,0,0,0,8,1,0,0,1,0,1
2567,1,46,0,0,0,0,3,1,0,0,0,1,1
2568,1,27,0,0,0,0,0,0,1,0,0,1,0
2569,0,37,1,0,0,0,13,1,0,0,0,1,0
2570,1,22,1,0,0,2,0,1,0,0,1,0,1
2571,1,19,1,0,0,0,0,1,0,0,1,0,1
2572,1,45,0,0,0,0,2,0,1,0,1,0,0
2573,0,33,1,0,0,0,5,1,0,1,0,0,1
2574,1,52,1,0,0,0,7,1,0,0,0,1,0
2575,0,21,1,0,0,0,0,1,0,0,0,1,0
2576,1,43,1,0,0,0,6,0,1,1,0,0,1
2577,1,33,0,0,0,0,3,1,0,0,0,1,0
2578,1,26,1,1,0,0,3,1,0,1,0,0,1
2579,1,37,0,0,0,0,0,0,1,0,1,0,0
2580,1,38,1,0,0,0,1,1,0,0,1,0,1
2581,1,35,0,0,0,0,1,0,1,0,1,0,1
2582,1,27,1,0,0,0,1,1,0,0,1,0,1
2583,1,40,0,0,0,0,1,1,0,0,1,0,0
2584,1,21,1,1,0,0,1,1,0,0,0,1,0
2585,1,38,0,0,0,0,3,1,0,1,0,0,1
2586,1,37,0,0,0,0,0,0,1,0,1,0,0
2588,1,44,0,0,0,0,0,1,0,0,1,0,0
2589,1,30,1,0,0,0,0,1,0,0,1,0,0
2590,1,40,0,0,0,0,0,1,0,0,1,0,0
2591,1,49,0,0,0,0,1,1,0,0,1,0,0
2592,1,67,0,0,0,0,0,0,1,0,1,0,0
2593,1,59,1,0,0,0,14,1,0,1,0,0,1
2594,1,21,1,1,0,0,1,1,0,1,0,0,1
2595,1,31,0,0,0,0,6,0,1,0,0,1,0
2596,0,50,0,0,0,0,2,1,0,0,1,0,1
2597,1,30,1,0,0,0,7,1,0,0,1,0,0
2598,1,28,0,0,0,0,1,0,1,0,1,0,0
2599,1,48,1,0,0,0,7,1,0,0,0,1,1
2600,1,55,0,0,0,0,0,0,1,0,1,0,0
2602,1,42,0,0,0,0,0,0,1,0,1,0,0
2603,1,34,1,0,0,0,0,0,1,0,0,1,1
2604,1,43,1,0,0,0,4,0,1,0,0,1,1
2605,1,44,1,0,0,0,0,1,0,0,1,0,0
2607,1,29,0,0,1,0,17,1,0,0,0,1,1
2608,1,25,0,0,0,0,2,1,0,0,0,1,1
2609,0,32,1,0,0,0,0,0,1,0,1,0,1
2610,1,96,0,0,0,0,2,1,0,0,1,0,1
2612,1,29,0,0,0,0,0,0,1,0,1,0,0
2613,1,27,0,0,1,1,8,1,0,0,0,1,1
2615,1,31,0,0,0,0,0,0,1,0,0,1,0
2616,1,24,1,0,0,0,1,1,0,0,1,0,1
2617,1,34,1,0,0,0,0,1,0,0,0,1,1
2618,1,48,1,0,0,0,2,1,0,0,1,0,1
2619,1,41,1,0,0,0,1,1,0,0,1,0,0
2620,1,26,1,0,0,1,12,0,1,1,0,0,1
2621,1,42,1,0,0,0,0,1,0,0,0,1,1
2622,1,29,1,0,0,0,0,0,1,0,0,1,0
2623,1,26,0,0,0,0,0,0,1,0,1,0,0
2624,0,27,1,0,0,0,1,1,0,0,1,0,0
2625,1,35,0,0,0,0,4,0,1,0,1,0,0
2626,1,54,0,0,0,0,1,1,0,0,1,0,0
2628,1,20,1,0,0,0,0,1,0,0,0,1,0
2629,1,27,0,0,0,0,0,1,0,0,0,1,0
2630,1,21,1,0,0,0,1,1,0,0,0,1,0
2631,1,27,0,0,1,1,7,0,1,1,0,0,1
2632,1,34,1,1,0,0,11,1,0,1,0,0,1
2634,1,54,1,0,0,0,0,0,1,0,1,0,0
2635,1,29,0,0,0,0,2,1,0,0,1,0,1
2636,1,39,1,0,0,0,1,1,0,0,1,0,0
2638,0,33,0,0,0,0,0,0,1,0,1,0,0
2640,0,40,0,0,0,0,7,1,0,0,1,0,1
2641,0,35,1,0,0,0,0,0,1,0,1,0,0
2642,1,28,0,0,0,0,0,0,1,0,1,0,1
2643,1,53,1,0,0,0,0,0,1,0,1,0,0
2644,1,28,0,0,0,1,2,0,1,0,1,0,0
2645,1,26,1,0,0,0,0,1,0,1,0,0,0
2647,1,31,1,0,1,0,3,1,0,0,0,1,0
2648,1,24,0,0,0,0,3,0,1,1,0,0,1
2649,1,45,0,0,0,0,19,1,0,0,0,1,1
2650,1,33,0,0,0,0,1,0,1,0,1,0,0
2651,1,28,1,0,0,0,1,1,0,0,0,1,0
2652,0,45,0,0,0,0,1,1,0,0,1,0,1
2654,1,33,0,0,0,0,3,1,0,1,0,0,1
2655,1,23,0,0,0,4,4,1,0,0,0,1,1
2656,1,36,1,0,0,0,6,1,0,0,0,1,0
2657,1,22,1,0,0,0,0,1,0,0,1,0,0
2659,1,28,1,0,0,0,2,1,0,0,0,1,1
2660,1,37,1,0,0,0,3,0,1,0,1,0,0
2661,0,52,0,0,0,0,0,0,1,0,1,0,0
2662,1,26,0,0,0,0,0,1,0,0,1,0,0
2663,1,28,0,0,0,0,4,1,0,0,1,0,1
2664,0,33,0,0,0,0,2,1,0,0,1,0,0
2665,1,23,0,0,0,1,3,1,0,0,1,0,1
2666,1,31,0,0,0,1,3,0,1,0,1,0,1
2667,0,55,0,0,0,0,0,0,1,0,1,0,0
2668,1,24,0,0,0,2,3,1,0,0,1,0,1
2669,1,37,1,0,0,0,2,0,1,0,1,0,0
2670,1,41,1,0,0,0,0,1,0,0,1,0,0
2671,1,26,0,0,0,0,0,0,1,0,1,0,0
2672,1,41,1,0,0,0,13,1,0,0,0,1,0
2673,1,33,1,0,0,0,6,1,0,0,0,1,0
2674,1,47,0,0,0,0,0,0,1,0,1,0,1
2675,1,23,1,0,0,0,0,1,0,0,0,1,0
2676,1,27,0,0,0,0,1,1,0,0,1,0,0
2677,1,24,0,0,0,0,0,1,0,0,0,1,1
2679,1,30,1,0,1,0,10,1,0,1,0,0,0
2680,1,55,0,0,0,0,1,1,0,0,1,0,0
2681,1,26,1,0,0,0,13,0,1,1,0,0,1
2683,1,35,1,0,0,0,0,1,0,0,1,0,0
2685,1,20,1,0,0,0,1,0,1,0,1,0,0
2686,1,24,0,0,0,0,3,0,1,1,0,0,1
2687,1,31,1,0,2,0,8,0,1,1,0,0,1
2689,1,55,1,0,0,0,0,1,0,0,1,0,1
2690,1,33,0,0,0,0,7,1,0,1,0,0,1
2691,1,44,0,0,0,0,6,1,0,0,0,1,1
2692,1,41,1,0,0,0,25,1,0,1,0,0,1
2693,1,56,1,0,0,0,9,0,1,1,0,0,0
2694,1,21,1,0,0,0,1,1,0,0,1,0,0
2696,0,48,0,0,0,0,1,0,1,0,1,0,0
2698,1,56,0,0,0,0,7,1,0,0,0,1,1
2699,1,39,0,0,0,0,2,0,1,0,1,0,0
2700,1,31,0,0,0,0,0,1,0,0,1,0,0
2701,0,25,0,0,0,0,0,1,0,0,0,1,0
2703,0,28,1,0,0,0,3,1,0,0,0,1,0
2704,1,30,1,0,0,0,0,1,0,0,1,0,1
2705,0,19,1,0,0,0,0,0,1,1,0,0,1
2706,1,20,1,0,0,0,0,0,1,0,1,0,1
2707,1,57,0,0,0,0,0,1,0,0,1,0,0
2708,1,51,1,0,0,0,8,0,1,0,0,1,1
2709,1,27,1,0,0,0,5,1,0,0,1,0,1
2710,1,26,1,0,0,2,0,1,0,0,0,1,0
2711,1,23,0,0,0,0,3,0,1,1,0,0,1
2712,1,35,1,0,1,0,14,0,1,1,0,0,1
2714,1,37,1,0,0,0,5,1,0,0,0,1,0
2715,1,48,1,0,0,0,0,1,0,0,1,0,0
2716,1,21,1,0,0,1,0,1,0,1,0,0,0
2720,1,52,1,0,0,0,1,0,1,0,1,0,0
2722,1,22,1,0,0,0,0,1,0,0,1,0,1
2724,1,41,0,0,0,0,1,1,0,0,1,0,1
2725,0,25,0,0,0,0,1,0,1,0,0,1,1
2726,1,54,1,0,0,0,0,0,1,0,1,0,1
2727,1,25,1,4,0,0,13,1,0,1,0,0,1
2729,0,40,0,0,0,0,4,1,0,0,1,0,0
2730,1,22,1,0,0,0,0,1,0,0,0,1,0
2731,1,50,0,0,0,0,10,1,0,0,1,0,0
2732,1,35,0,0,0,0,2,0,1,0,1,0,0
2733,1,28,0,0,0,0,7,1,0,1,0,0,1
2734,1,21,1,0,0,0,0,1,0,0,0,1,0
2736,1,27,0,0,0,0,0,1,0,0,1,0,0
2737,1,22,1,0,0,0,0,1,0,0,1,0,1
2738,0,38,0,0,0,0,20,1,0,1,0,0,1
2740,1,32,0,0,0,0,0,1,0,0,0,1,0
2741,1,59,0,0,0,0,0,1,0,0,1,0,0
2743,1,20,0,0,0,0,0,0,1,0,0,1,1
2744,1,59,0,0,0,0,0,1,0,0,1,0,0
2745,0,44,0,0,0,0,1,1,0,0,1,0,1
2746,1,26,1,0,1,1,9,0,1,1,0,0,1
2747,1,30,1,0,1,0,9,1,0,0,0,1,1
2749,1,25,1,0,1,1,3,0,1,1,0,0,1
2750,1,44,0,0,0,0,0,0,1,0,1,0,0
2752,0,31,1,0,0,0,0,0,1,0,0,1,1
2753,0,32,1,0,0,0,0,1,0,0,1,0,0
2754,1,37,1,0,0,0,22,1,0,1,0,0,1
2755,1,22,0,1,0,0,2,1,0,0,1,0,0
2756,1,38,1,0,0,0,8,0,1,0,0,1,1
2757,1,34,0,0,0,0,2,1,0,0,1,0,0
2758,1,30,1,0,1,0,7,1,0,0,1,0,0
2759,0,38,0,0,0,0,0,1,0,0,1,0,1
2760,1,36,1,0,0,0,10,1,0,1,0,0,1
2761,1,46,0,0,0,0,0,1,0,0,1,0,0
2763,1,35,0,0,0,0,2,1,0,0,0,1,1
2764,1,35,1,0,0,0,0,1,0,0,1,0,0
2765,1,20,0,0,0,0,1,1,0,0,0,1,1
2766,0,30,1,0,0,0,9,1,0,1,0,0,1
2767,1,34,1,0,0,0,16,1,0,1,0,0,1
2768,1,31,0,0,0,0,3,1,0,0,1,0,1
2769,1,32,0,0,0,0,0,0,1,0,1,0,1
2770,1,31,0,0,1,1,4,1,0,1,0,0,1
2771,1,22,0,0,1,1,2,1,0,1,0,0,1
2772,1,31,0,0,0,0,0,1,0,1,0,0,0
2773,1,36,1,0,0,0,5,0,1,0,0,1,1
2774,1,39,1,0,0,0,2,0,1,0,1,0,0
2775,1,51,1,0,0,0,9,1,0,1,0,0,1
2776,1,35,1,0,0,0,7,1,0,0,1,0,1
2778,1,35,0,0,0,1,0,1,0,0,1,0,0
2779,1,23,0,0,0,0,0,1,0,0,1,0,1
2781,1,37,1,0,0,0,0,0,1,0,1,0,0
2782,1,25,1,0,0,2,3,0,1,0,0,1,0
2784,0,27,1,0,0,0,0,1,0,0,1,0,0
2785,1,47,0,0,0,0,2,0,1,0,1,0,0
2786,1,46,1,0,0,0,12,0,1,0,0,1,0
2787,1,27,0,0,0,0,0,1,0,0,0,1,0
2788,1,34,1,0,0,0,0,1,0,1,0,0,1
2790,1,25,0,0,0,0,0,0,1,0,1,0,0
2791,1,26,1,0,1,0,5,0,1,0,0,1,0
2792,1,25,1,0,0,0,1,1,0,0,1,0,1
2793,1,60,1,0,0,0,9,1,0,1,0,0,0
2794,1,49,0,0,0,0,0,0,1,0,1,0,1
2795,1,30,1,0,0,0,12,1,0,1,0,0,1
2796,1,21,1,0,0,0,0,1,0,0,1,0,0
2797,1,25,1,0,0,0,4,1,0,1,0,0,1
2799,1,21,1,0,0,0,0,1,0,0,1,0,1
2800,1,29,0,0,0,0,1,0,1,1,0,0,0
2801,1,29,1,0,0,0,4,0,1,0,1,0,0
2802,1,21,0,0,0,0,0,0,1,0,1,0,0
2804,1,53,0,0,0,0,4,0,1,0,1,0,1
2805,1,51,0,0,0,0,2,1,0,0,1,0,0
2806,1,29,1,0,0,0,1,0,1,0,1,0,0
2807,0,24,0,0,0,0,0,1,0,0,0,1,0
2808,1,24,0,0,1,9,2,1,0,1,0,0,1
2809,1,37,0,0,0,0,5,1,0,0,1,0,0
2810,1,20,0,0,0,0,0,1,0,1,0,0,1
2813,1,53,0,0,0,0,1,1,0,0,1,0,0
2815,1,25,1,0,0,0,5,1,0,1,0,0,0
2816,1,38,0,0,0,0,0,0,1,0,1,0,0
2817,1,22,1,0,1,1,3,1,0,1,0,0,1
2818,1,21,1,0,0,0,1,1,0,1,0,0,0
2819,1,21,0,0,0,0,1,1,0,0,0,1,1
2820,1,27,1,2,0,0,6,0,1,1,0,0,1
2821,1,28,1,0,1,0,14,0,1,0,0,1,1
2822,1,49,1,0,0,0,6,0,1,0,1,0,1
2823,1,52,1,0,0,0,7,1,0,1,0,0,1
2824,1,25,1,0,0,0,1,0,1,0,0,1,0
2825,1,56,0,0,0,0,2,1,0,0,1,0,0
2826,1,34,1,0,0,0,22,1,0,1,0,0,0
2827,1,35,0,0,0,0,7,1,0,0,0,1,0
2828,1,23,1,0,0,0,1,0,1,0,1,0,1
2829,1,22,0,0,0,2,0,1,0,0,0,1,0
2830,1,23,1,0,0,0,0,1,0,1,0,0,1
2831,1,30,1,0,0,0,4,0,1,1,0,0,0
2832,1,42,1,0,0,0,1,0,1,0,0,1,1
